Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20260220T010535Z_S015G03,12.595327,33.663906,-76.619751,114,1,VNP46A3_A2026001,150,-3.378947e-02,0.039021,0.038332,0.151216,148.032745,89.774872,0.000000,0,2,6.004700e-03,-0.008031,0.019124,-0.002618,0.000240,0.005109,0.776409,0.892181,1.328435,1.115376,0.077414,0.316168
TEMPO_RADT_L1_V04_20260220T012946Z_S015G04,12.595327,33.546913,-82.708603,114,1,VNP46A3_A2026001,150,-3.378947e-02,0.039021,0.038332,0.151216,148.032745,89.525536,0.000000,0,9,-1.218236e-03,-0.024706,0.013398,-0.016282,0.000418,0.006705,0.796272,0.903413,1.355478,1.141406,0.077454,0.326569
TEMPO_RADT_L1_V04_20260220T015356Z_S015G05,12.595327,33.494392,-88.638893,114,1,VNP46A3_A2026001,150,-3.378947e-02,0.039021,0.038332,0.151216,148.032745,89.404533,0.000000,0,42,5.643813e-03,-0.004938,0.012349,-0.015189,0.000550,0.005262,0.773156,0.873202,1.323767,1.114258,0.077908,0.337736
TEMPO_RADT_L1_V04_20260220T101915Z_S001G01,12.595327,33.598530,-93.927399,115,1,VNP46A3_A2026001,184,-3.734880e-02,0.006517,0.033767,0.161244,142.665054,133.480118,0.000000,0,0,7.131644e-03,-0.015705,0.016840,-0.058829,0.000514,-0.001952,0.779098,0.899268,1.338795,1.350552,0.080700,0.422501
TEMPO_RADT_L1_V04_20260220T104337Z_S001G02,12.595327,33.654312,-99.906494,114,1,VNP46A3_A2026001,184,-3.734880e-02,0.006517,0.033767,0.161244,142.665054,133.383423,0.000000,0,0,4.269696e-03,-0.014447,0.015124,-0.037852,0.000347,-0.000428,0.776636,0.911298,1.336576,1.243635,0.078410,0.356985
TEMPO_RADT_L1_V04_20260220T110747Z_S001G03,12.595327,33.775814,-106.000587,114,1,VNP46A3_A2026001,184,-3.734880e-02,0.006517,0.033767,0.161244,142.665054,133.321564,0.000000,0,6,1.084748e-02,0.006577,0.013751,-0.006616,0.000156,0.001882,0.746698,0.874681,1.290772,1.118013,0.077575,0.325654
TEMPO_RADT_L1_V04_20260220T113158Z_S001G04,12.595327,33.982677,-112.415604,114,1,VNP46A3_A2026001,184,-3.734880e-02,0.006517,0.033767,0.161244,142.665054,133.350739,0.000000,0,2,1.116614e-02,0.029956,0.009441,0.051434,0.000158,0.010074,0.729513,0.873032,1.267413,1.202919,0.078672,0.364862
TEMPO_RADT_L1_V04_20260220T115608Z_S001G05,12.595327,34.291039,-119.345360,114,1,VNP46A3_A2026001,184,-3.734880e-02,0.006517,0.033767,0.161244,142.665054,133.538437,0.000000,0,2,1.384387e-02,0.018784,0.011858,0.101157,0.000193,0.026880,0.733346,0.920730,1.281951,1.477074,0.082356,0.477749
TEMPO_RADT_L1_V04_20260221T001638Z_S015G01,12.595327,34.193958,-62.663570,94,1,VNP46A3_A2026001,24,-4.620109e-02,0.030873,0.023504,0.085571,135.435837,78.203918,0.000000,0,4,5.951188e-03,0.003809,0.004200,0.010488,-0.000367,0.003168,0.709507,0.837404,1.237236,1.086760,0.078440,0.334735
TEMPO_RADT_L1_V04_20260221T003633Z_S015G02,12.595327,33.944157,-68.422638,94,1,VNP46A3_A2026001,24,-4.620109e-02,0.030873,0.023504,0.085571,135.435837,77.390640,0.000000,0,8,4.702856e-03,0.000938,0.004149,0.003502,-0.000200,0.003681,0.708491,0.831785,1.237386,1.049704,0.077037,0.309453
TEMPO_RADT_L1_V04_20260221T005629Z_S015G03,12.595327,33.752220,-73.757591,93,1,VNP46A3_A2026001,24,-4.620109e-02,0.030873,0.023504,0.085571,135.435837,76.881714,0.000000,0,4,-4.046491e-04,-0.000087,0.010636,-0.003697,0.000400,0.002961,0.736817,0.844041,1.281754,1.075635,0.079778,0.321383
TEMPO_RADT_L1_V04_20260221T101928Z_S001G01,12.595327,33.585304,-93.948738,115,1,VNP46A3_A2026001,181,4.123591e-02,-0.007122,0.047689,0.117434,129.731247,132.559097,0.000000,0,0,6.768964e-03,-0.000019,0.016451,-0.011541,0.000431,-0.001252,0.776533,0.884700,1.336416,1.372430,0.080953,0.421307
TEMPO_RADT_L1_V04_20260221T104350Z_S001G02,12.595327,33.636044,-99.932198,114,1,VNP46A3_A2026001,181,4.123591e-02,-0.007122,0.047689,0.117434,129.731247,132.441483,0.000000,0,0,5.636514e-03,-0.013133,0.016670,-0.010959,0.000190,-0.000116,0.778230,0.909260,1.328379,1.239386,0.078220,0.349479
TEMPO_RADT_L1_V04_20260221T110800Z_S001G03,12.595327,33.753922,-106.027550,114,1,VNP46A3_A2026001,181,4.123591e-02,-0.007122,0.047689,0.117434,129.731247,132.310455,0.000000,0,0,9.443537e-03,0.000899,0.012122,0.000687,0.000065,0.001873,0.745185,0.861701,1.283347,1.085726,0.077254,0.307912
TEMPO_RADT_L1_V04_20260221T113211Z_S001G04,12.595327,33.956360,-112.449005,114,1,VNP46A3_A2026001,181,4.123591e-02,-0.007122,0.047689,0.117434,129.731247,132.190567,0.000000,0,2,1.202523e-02,0.018265,0.010100,0.025629,0.000066,0.003598,0.723453,0.856794,1.251313,1.170976,0.078656,0.345953
TEMPO_RADT_L1_V04_20260221T115621Z_S001G05,12.595327,34.257004,-119.385796,114,1,VNP46A3_A2026001,181,4.123591e-02,-0.007122,0.047689,0.117434,129.731247,132.105499,0.000000,0,0,1.481055e-02,0.011380,0.013775,0.030349,-0.000165,0.005542,0.730567,0.889330,1.270554,1.430574,0.081897,0.449680
TEMPO_RADT_L1_V04_20260222T001611Z_S015G01,12.595327,34.140533,-63.324413,115,1,VNP46A3_A2026001,120,3.556476e-02,0.062908,0.055865,0.233345,122.168411,64.846619,0.000000,0,0,1.617503e-02,0.025564,0.007378,0.011513,-0.001371,-0.004018,0.714952,0.857022,1.250566,1.177889,0.081640,0.375819
TEMPO_RADT_L1_V04_20260222T004033Z_S015G02,12.595327,33.859364,-70.252510,114,1,VNP46A3_A2026001,120,3.556476e-02,0.062908,0.055865,0.233345,122.168411,63.935432,0.000000,0,11,1.592557e-02,0.028463,0.006016,0.026786,-0.000977,-0.000041,0.714940,0.830006,1.243405,1.050694,0.080626,0.316017
TEMPO_RADT_L1_V04_20260222T010443Z_S015G03,12.595327,33.670918,-76.629555,114,1,VNP46A3_A2026001,120,3.556476e-02,0.062908,0.055865,0.233345,122.168411,63.436924,0.000000,0,0,3.524796e-03,-0.022589,0.016148,-0.017028,-0.000924,0.001161,0.778061,0.896827,1.334270,1.112081,0.077953,0.303465
TEMPO_RADT_L1_V04_20260222T012854Z_S015G04,12.595327,33.555492,-82.715416,114,1,VNP46A3_A2026001,120,3.556476e-02,0.062908,0.055865,0.233345,122.168411,63.180397,0.000000,0,70,-7.796052e-04,-0.005188,0.015661,0.002538,0.001315,0.002493,0.782764,0.882968,1.338908,1.131623,0.080522,0.320795
TEMPO_RADT_L1_V04_20260222T015304Z_S015G05,12.595327,33.505806,-88.648758,114,1,VNP46A3_A2026001,120,3.556476e-02,0.062908,0.055865,0.233345,122.168411,63.050468,0.000000,0,0,6.325917e-03,-0.006683,0.019765,0.001399,0.001752,0.005988,0.779253,0.869272,1.342404,1.136941,0.081303,0.348596
TEMPO_RADT_L1_V04_20260222T101939Z_S001G01,12.595327,33.589836,-93.969978,115,1,VNP46A3_A2026001,185,-1.854135e-02,-0.022300,0.032364,0.092809,116.697159,129.170380,0.000000,1816,2,5.976921e-03,-0.014467,0.017020,-0.017585,-0.000160,0.007158,0.777243,0.927699,1.354771,1.404892,0.093826,0.428424
TEMPO_RADT_L1_V04_20260222T104401Z_S001G02,12.595327,33.647522,-99.950241,114,1,VNP46A3_A2026001,185,-1.854135e-02,-0.022300,0.032364,0.092809,116.697159,129.030304,0.000000,494,0,4.492358e-03,-0.010113,0.013949,-0.019917,0.000075,0.001007,0.773300,0.907784,1.335094,1.241777,0.085430,0.352378
TEMPO_RADT_L1_V04_20260222T110811Z_S001G03,12.595327,33.764191,-106.051476,114,1,VNP46A3_A2026001,185,-1.854135e-02,-0.022300,0.032364,0.092809,116.697159,128.843460,0.000000,72,0,9.406165e-03,0.011950,0.012199,0.003362,-0.003822,-0.000297,0.749886,0.867872,1.291594,1.111101,0.082211,0.314190
TEMPO_RADT_L1_V04_20260222T113222Z_S001G04,12.595327,33.963982,-112.472923,114,1,VNP46A3_A2026001,185,-1.854135e-02,-0.022300,0.032364,0.092809,116.697159,128.589523,0.000000,83,4,1.302250e-02,0.025707,0.009857,0.036106,-0.005475,0.002765,0.723114,0.862678,1.256010,1.162320,0.086708,0.347636
TEMPO_RADT_L1_V04_20260222T115632Z_S001G05,12.595327,34.269798,-119.413193,114,1,VNP46A3_A2026001,185,-1.854135e-02,-0.022300,0.032364,0.092809,116.697159,128.241852,0.000000,0,0,1.446342e-02,0.006163,0.011586,0.044345,-0.003167,0.008105,0.733902,0.898733,1.274314,1.438909,0.099014,0.458581
TEMPO_RADT_L1_V04_20260223T001545Z_S015G01,12.595327,34.137897,-63.377823,115,1,VNP46A3_A2026001,142,8.241574e-03,0.022354,0.045429,0.147401,109.098877,51.465199,0.000000,9,4,1.906650e-02,0.039159,0.008394,0.019816,-0.000328,-0.005702,0.722288,0.854403,1.268914,1.131569,0.078925,0.359463
TEMPO_RADT_L1_V04_20260223T004007Z_S015G02,12.595327,33.861298,-70.293228,114,1,VNP46A3_A2026001,142,8.241574e-03,0.022354,0.045429,0.147401,109.098877,50.552666,0.000000,0,10,1.856828e-02,0.043671,0.007178,0.039774,0.000416,0.001288,0.720851,0.834150,1.265333,1.056121,0.077677,0.317855
TEMPO_RADT_L1_V04_20260223T010417Z_S015G03,12.595327,33.662399,-76.683495,114,1,VNP46A3_A2026001,142,8.241574e-03,0.022354,0.045429,0.147401,109.098877,50.035442,0.000000,0,2,5.266766e-03,0.002239,0.017259,0.015152,0.000251,0.005611,0.789283,0.882993,1.355401,1.109075,0.076958,0.315289
TEMPO_RADT_L1_V04_20260223T012828Z_S015G04,12.595327,33.544178,-82.768906,114,1,VNP46A3_A2026001,142,8.241574e-03,0.022354,0.045429,0.147401,109.098877,49.774715,0.000000,0,0,-4.194661e-03,-0.040299,0.015762,-0.020961,0.000302,0.008399,0.808502,0.910388,1.381220,1.156380,0.077495,0.324741
TEMPO_RADT_L1_V04_20260223T015238Z_S015G05,12.595327,33.496357,-88.693779,114,1,VNP46A3_A2026001,142,8.241574e-03,0.022354,0.045429,0.147401,109.098877,49.649609,0.000000,0,4,4.966561e-03,-0.018470,0.018551,-0.013113,0.000273,0.007332,0.792302,0.895556,1.364238,1.124670,0.078162,0.333287
TEMPO_RADT_L1_V04_20260223T101949Z_S001G01,12.595327,33.583332,-94.008850,115,1,VNP46A3_A2026001,180,4.058134e-02,-0.012324,0.036646,0.075999,103.599304,123.809731,0.000000,0,0,5.311716e-03,-0.025635,0.015063,-0.076053,0.001884,-0.003379,0.779796,0.909073,1.340349,1.347056,0.084542,0.412233
TEMPO_RADT_L1_V04_20260223T104411Z_S001G02,12.595327,33.637753,-99.990555,114,1,VNP46A3_A2026001,180,4.058134e-02,-0.012324,0.036646,0.075999,103.599304,123.669266,0.000000,0,0,4.272610e-03,-0.013128,0.013345,-0.019920,0.001670,0.005843,0.773973,0.923699,1.323045,1.261731,0.082855,0.360825
TEMPO_RADT_L1_V04_20260223T110821Z_S001G03,12.595327,33.756435,-106.087448,114,1,VNP46A3_A2026001,180,4.058134e-02,-0.012324,0.036646,0.075999,103.599304,123.441811,0.000000,0,4,9.139599e-03,0.012895,0.011652,0.015590,-0.001098,0.005773,0.747940,0.880197,1.284529,1.144225,0.079666,0.332058
TEMPO_RADT_L1_V04_20260223T113232Z_S001G04,12.595327,33.966484,-112.488907,114,1,VNP46A3_A2026001,180,4.058134e-02,-0.012324,0.036646,0.075999,103.599304,123.076447,0.000000,0,9,1.379066e-02,0.025770,0.011328,0.048134,-0.001668,0.010025,0.724390,0.871930,1.259862,1.208515,0.081690,0.368731
TEMPO_RADT_L1_V04_20260223T115642Z_S001G05,12.595327,34.274067,-119.426559,114,1,VNP46A3_A2026001,180,4.058134e-02,-0.012324,0.036646,0.075999,103.599304,122.520294,0.000000,0,0,1.426272e-02,0.020734,0.011651,0.076171,-0.001520,0.019066,0.731715,0.913424,1.274818,1.441498,0.086118,0.456852
TEMPO_RADT_L1_V04_20260224T001518Z_S015G01,12.595327,34.154846,-63.254395,115,1,VNP46A3_A2026001,160,8.098762e-03,-0.022418,0.038851,0.096139,95.983185,38.190090,0.000000,0,4,1.830643e-02,0.060054,0.003321,0.105885,0.000132,0.019488,0.757195,0.888814,1.326012,1.356832,0.081787,0.471985
TEMPO_RADT_L1_V04_20260224T003940Z_S015G02,12.595327,33.872105,-70.181862,114,1,VNP46A3_A2026001,160,8.098762e-03,-0.022418,0.038851,0.096139,95.983185,37.253590,0.000000,0,6,1.922822e-02,0.061073,0.004500,0.082016,0.000342,0.010561,0.747989,0.869903,1.315089,1.172782,0.078983,0.373886
TEMPO_RADT_L1_V04_20260224T010350Z_S015G03,12.595327,33.672119,-76.574127,114,1,VNP46A3_A2026001,160,8.098762e-03,-0.022418,0.038851,0.096139,95.983185,36.725422,0.000000,0,0,3.410680e-03,-0.056672,0.024127,-0.047830,0.000548,0.007110,0.827421,1.009367,1.434509,1.302000,0.078720,0.352495
TEMPO_RADT_L1_V04_20260224T012801Z_S015G04,12.595327,33.553951,-82.658089,114,1,VNP46A3_A2026001,160,8.098762e-03,-0.022418,0.038851,0.096139,95.983185,36.460732,0.000000,0,2,-6.492020e-03,-0.038156,0.015277,-0.044102,0.000718,0.008296,0.843337,0.944435,1.435884,1.252940,0.078878,0.370682
TEMPO_RADT_L1_V04_20260224T015211Z_S015G05,12.595327,33.501579,-88.586098,114,1,VNP46A3_A2026001,160,8.098762e-03,-0.022418,0.038851,0.096139,95.983185,36.330887,0.000000,0,0,4.475681e-03,-0.008846,0.014605,-0.043115,0.000979,0.004774,0.807419,0.902761,1.386183,1.266836,0.080034,0.395152
TEMPO_RADT_L1_V04_20260224T101959Z_S001G01,12.595327,33.580013,-93.891624,115,1,VNP46A3_A2026001,167,4.037352e-02,-0.029772,0.044257,0.126176,90.468422,117.086525,0.000000,0,0,5.956126e-03,-0.014445,0.015155,-0.079702,0.000709,0.001469,0.786300,0.902686,1.340499,1.275912,0.082328,0.396855
TEMPO_RADT_L1_V04_20260224T104421Z_S001G02,12.595327,33.634491,-99.870071,114,1,VNP46A3_A2026001,167,4.037352e-02,-0.029772,0.044257,0.126176,90.468422,116.952118,0.000000,0,67,5.114732e-03,-0.029204,0.012763,-0.052838,0.000877,0.007047,0.777350,0.937279,1.333728,1.253675,0.080765,0.368826
TEMPO_RADT_L1_V04_20260224T110831Z_S001G03,12.595327,33.751778,-105.962196,114,1,VNP46A3_A2026001,167,4.037352e-02,-0.029772,0.044257,0.126176,90.468422,116.706833,0.000000,0,4,8.986889e-03,0.013359,0.011203,0.022519,0.000512,0.012042,0.746819,0.885097,1.282807,1.171003,0.079214,0.354453
TEMPO_RADT_L1_V04_20260224T113242Z_S001G04,12.595327,33.954159,-112.374611,114,1,VNP46A3_A2026001,167,4.037352e-02,-0.029772,0.044257,0.126176,90.468422,116.276894,0.000000,0,8,1.191801e-02,0.026669,0.008895,0.065006,0.000170,0.017397,0.724216,0.887980,1.256830,1.220790,0.080333,0.377000
TEMPO_RADT_L1_V04_20260224T115652Z_S001G05,12.595327,34.252083,-119.300758,114,1,VNP46A3_A2026001,167,4.037352e-02,-0.029772,0.044257,0.126176,90.468422,115.581581,0.000000,0,13,1.349132e-02,0.026237,0.010790,0.100261,0.000006,0.026532,0.739035,0.919359,1.280836,1.344360,0.081992,0.432297
TEMPO_RADT_L1_V04_20260225T012239Z_S012G01,12.595327,33.571209,-81.752014,126,1,VNP46A3_A2026001,90,3.390426e-02,0.004964,0.029576,0.069675,82.537697,23.169243,0.000000,0,0,1.934596e-03,-0.010476,0.013637,-0.015994,0.000228,0.001455,0.835055,0.926589,1.433517,1.160813,0.078193,0.317604
TEMPO_RADT_L1_V04_20260225T014921Z_S012G02,12.595327,33.507332,-88.260178,125,1,VNP46A3_A2026001,90,3.390426e-02,0.004964,0.029576,0.069675,82.537697,23.020552,0.000000,0,0,1.103322e-02,0.023387,0.009591,0.033458,0.000346,0.008737,0.809886,0.871089,1.397387,1.098996,0.077622,0.319847
TEMPO_RADT_L1_V04_20260225T102008Z_S001G01,12.595327,33.583511,-93.884911,115,1,VNP46A3_A2026001,172,-3.804711e-02,-0.003978,0.037507,0.126136,77.323189,109.450340,0.000000,0,0,4.881664e-03,-0.019442,0.014902,-0.079521,0.000151,-0.001595,0.778250,0.902696,1.333943,1.204621,0.079908,0.368265
TEMPO_RADT_L1_V04_20260225T104430Z_S001G02,12.595327,33.644608,-99.857925,114,1,VNP46A3_A2026001,172,-3.804711e-02,-0.003978,0.037507,0.126136,77.323189,109.324287,0.000000,0,0,2.687936e-03,-0.023817,0.014414,-0.050511,0.000434,0.002679,0.778813,0.920901,1.339406,1.199234,0.079294,0.345174
TEMPO_RADT_L1_V04_20260225T110840Z_S001G03,12.595327,33.764034,-105.948669,114,1,VNP46A3_A2026001,172,-3.804711e-02,-0.003978,0.037507,0.126136,77.323189,109.070686,0.000000,0,4,1.045840e-02,0.016248,0.013306,0.020539,0.000728,0.009495,0.743261,0.874550,1.280084,1.128853,0.079520,0.335871
TEMPO_RADT_L1_V04_20260225T113251Z_S001G04,12.595327,33.977867,-112.359352,114,1,VNP46A3_A2026001,172,-3.804711e-02,-0.003978,0.037507,0.126136,77.323189,108.587082,0.000000,0,8,1.313717e-02,0.027881,0.010552,0.057135,0.000283,0.013053,0.725688,0.876779,1.259199,1.159200,0.078652,0.352787
TEMPO_RADT_L1_V04_20260225T115701Z_S001G05,12.595327,34.278122,-119.292191,114,1,VNP46A3_A2026001,172,-3.804711e-02,-0.003978,0.037507,0.126136,77.323189,107.779167,0.000000,0,8,1.410780e-02,0.022990,0.013394,0.100937,0.000051,0.027226,0.746357,0.909655,1.317466,1.277918,0.081034,0.412144
TEMPO_RADT_L1_V04_20260226T001424Z_S015G01,12.595327,34.141212,-63.262394,115,1,VNP46A3_A2026001,116,4.022094e-02,0.051196,0.044749,0.205880,69.714249,12.276930,0.000000,0,2,2.166696e-02,0.037380,0.012895,0.027139,-0.000755,0.000277,0.885133,0.918527,1.629151,1.364690,0.083398,0.435366
TEMPO_RADT_L1_V04_20260226T003846Z_S015G02,12.595327,33.859058,-70.193840,114,1,VNP46A3_A2026001,116,4.022094e-02,0.051196,0.044749,0.205880,69.714249,11.323888,0.000000,0,4,2.352542e-02,0.042250,0.015433,0.010446,0.000326,-0.004889,0.881711,0.897319,1.617212,1.178654,0.080746,0.346315
TEMPO_RADT_L1_V04_20260226T010256Z_S015G03,12.595327,33.665520,-76.581215,114,1,VNP46A3_A2026001,116,4.022094e-02,0.051196,0.044749,0.205880,69.714249,10.783993,0.000000,0,6,2.644389e-03,-0.054642,0.017351,-0.029356,0.001013,0.010540,0.883640,0.996293,1.567167,1.279367,0.082926,0.343918
TEMPO_RADT_L1_V04_20260226T012707Z_S015G04,12.595327,33.554565,-82.656082,114,1,VNP46A3_A2026001,116,4.022094e-02,0.051196,0.044749,0.205880,69.714249,10.518116,0.000000,0,2,-8.274413e-03,-0.007125,0.012350,0.025013,-0.000103,0.016617,0.923351,0.950134,1.628215,1.259644,0.080004,0.363245
TEMPO_RADT_L1_V04_20260226T015117Z_S015G05,12.595327,33.506584,-88.581429,114,1,VNP46A3_A2026001,116,4.022094e-02,0.051196,0.044749,0.205880,69.714249,10.394416,0.000000,0,2,-1.520149e-04,-0.000991,0.006249,0.011751,-0.000062,0.013456,0.876365,0.921963,1.561395,1.302342,0.082989,0.391561
TEMPO_RADT_L1_V04_20260226T102015Z_S001G01,12.595327,33.579845,-93.329231,113,1,VNP46A3_A2026001,179,-2.586607e-02,0.010444,0.051636,0.150304,64.204414,101.623383,0.000000,10,9,7.986282e-03,0.008692,0.015924,0.000793,0.001335,0.011112,0.780958,0.897323,1.337282,1.231203,0.085222,0.388892
TEMPO_RADT_L1_V04_20260226T104412Z_S001G02,12.595327,33.628365,-99.200592,112,1,VNP46A3_A2026001,179,-2.586607e-02,0.010444,0.051636,0.150304,64.204414,101.523895,0.000000,0,10,4.320310e-03,-0.028324,0.015595,-0.023738,0.000526,0.009982,0.777805,0.934509,1.329466,1.228809,0.078941,0.357760
TEMPO_RADT_L1_V04_20260226T110757Z_S001G03,12.595327,33.732677,-105.156525,112,1,VNP46A3_A2026001,179,-2.586607e-02,0.010444,0.051636,0.150304,64.204414,101.302719,0.000000,0,4,9.691835e-03,0.009652,0.011613,0.010968,-0.000058,0.006574,0.750228,0.891372,1.296164,1.147946,0.078234,0.335025
TEMPO_RADT_L1_V04_20260226T113141Z_S001G04,12.595327,33.921574,-111.398735,112,1,VNP46A3_A2026001,179,-2.586607e-02,0.010444,0.051636,0.150304,64.204414,100.855270,0.000000,0,8,1.370644e-02,0.023129,0.010121,0.035408,0.000248,0.007302,0.731913,0.880688,1.272163,1.162171,0.079110,0.348490
TEMPO_RADT_L1_V04_20260226T115526Z_S001G05,12.595327,34.200169,-118.105843,112,1,VNP46A3_A2026001,179,-2.586607e-02,0.010444,0.051636,0.150304,64.204414,100.067970,0.000000,0,2,1.217347e-02,0.012628,0.011670,0.026588,-0.000287,0.008525,0.749875,0.939439,1.323497,1.363761,0.082856,0.422666
TEMPO_RADT_L1_V04_20260227T001604Z_S015G01,12.595327,34.155045,-63.197563,113,1,VNP46A3_A2026001,133,3.188086e-02,0.012496,0.040549,0.134291,56.603218,7.111216,0.000000,0,2,2.514253e-02,0.046007,0.019599,0.085701,0.000134,0.017774,0.926732,0.948588,1.716257,1.429711,0.082255,0.474775
TEMPO_RADT_L1_V04_20260227T004001Z_S015G02,12.595327,33.867912,-70.023811,112,1,VNP46A3_A2026001,133,3.188086e-02,0.012496,0.040549,0.134291,56.603218,7.172496,0.000000,0,22,2.901141e-02,0.046099,0.025827,0.055324,0.000179,0.006097,1.014444,0.954375,1.900975,1.263479,0.079446,0.364991
TEMPO_RADT_L1_V04_20260227T010346Z_S015G03,12.595327,33.678886,-76.306023,112,1,VNP46A3_A2026001,133,3.188086e-02,0.012496,0.040549,0.134291,56.603218,7.248115,0.000000,0,4,-8.547763e-08,-0.034311,0.021516,-0.039623,0.000574,0.001140,0.997759,1.001671,1.812247,1.276762,0.078372,0.333677
TEMPO_RADT_L1_V04_20260227T012730Z_S015G04,12.595327,33.555622,-82.298050,112,1,VNP46A3_A2026001,133,3.188086e-02,0.012496,0.040549,0.134291,56.603218,7.291568,0.000000,22,7,9.557208e-04,-0.014944,0.032429,-0.018347,0.000637,0.006519,1.090040,1.026844,1.977997,1.351421,0.081348,0.364929
TEMPO_RADT_L1_V04_20260227T015115Z_S015G05,12.595327,33.496506,-88.131393,112,1,VNP46A3_A2026001,133,3.188086e-02,0.012496,0.040549,0.134291,56.603218,7.330052,0.000000,0,121,3.527211e-02,-0.012315,0.083761,-0.030185,0.000824,0.007445,1.115370,1.008933,2.054007,1.416636,0.080883,0.411849
TEMPO_RADT_L1_V04_20260227T102022Z_S001G01,12.595327,33.586693,-93.322151,113,1,VNP46A3_A2026001,179,-4.743928e-02,-0.015584,0.034885,0.107160,51.120922,93.382111,0.000000,0,0,6.193035e-03,-0.007208,0.013237,-0.047597,0.000544,0.005883,0.780556,0.907804,1.336238,1.300417,0.080880,0.403277
TEMPO_RADT_L1_V04_20260227T104419Z_S001G02,12.595327,33.638477,-99.189644,112,1,VNP46A3_A2026001,179,-4.743928e-02,-0.015584,0.034885,0.107160,51.120922,93.301399,0.000000,0,2,5.138701e-03,-0.023154,0.014324,-0.036678,0.000393,0.007519,0.775176,0.936392,1.329420,1.263646,0.079012,0.367481
TEMPO_RADT_L1_V04_20260227T110804Z_S001G03,12.595327,33.743954,-105.146080,112,1,VNP46A3_A2026001,179,-4.743928e-02,-0.015584,0.034885,0.107160,51.120922,93.091171,0.000000,0,4,1.012086e-02,0.011282,0.013477,0.021568,0.000538,0.011988,0.757417,0.897569,1.309872,1.176699,0.078345,0.352221
TEMPO_RADT_L1_V04_20260227T113148Z_S001G04,12.595327,33.932056,-111.394539,112,1,VNP46A3_A2026001,179,-4.743928e-02,-0.015584,0.034885,0.107160,51.120922,92.636688,0.000000,0,6,1.370037e-02,0.027180,0.011885,0.054029,0.000477,0.012312,0.735358,0.893062,1.283778,1.227621,0.079408,0.372994
TEMPO_RADT_L1_V04_20260227T115533Z_S001G05,12.595327,34.208641,-118.100525,112,1,VNP46A3_A2026001,179,-4.743928e-02,-0.015584,0.034885,0.107160,51.120922,91.817703,0.000000,0,0,1.189739e-02,0.019425,0.011367,0.064273,0.000412,0.020163,0.767416,0.939095,1.367158,1.415821,0.081983,0.448435
TEMPO_RADT_L1_V04_20260228T001536Z_S015G01,12.595327,34.143456,-63.205719,113,1,VNP46A3_A2026001,152,2.540414e-02,0.016233,0.028625,0.107953,43.568485,17.557638,0.000000,0,0,4.656772e-02,0.046352,0.067180,0.039899,-0.000203,0.001810,1.144694,1.016041,2.192849,1.511957,0.082262,0.461715
TEMPO_RADT_L1_V04_20260228T003933Z_S015G02,12.595327,33.863560,-70.032150,112,1,VNP46A3_A2026001,152,2.540414e-02,0.016233,0.028625,0.107953,43.568485,18.256062,0.000000,0,2,4.157759e-02,0.048147,0.056184,0.044236,-0.000093,0.001748,1.129185,0.988011,2.136066,1.301845,0.078894,0.358413
TEMPO_RADT_L1_V04_20260228T010318Z_S015G03,12.595327,33.673420,-76.321892,112,1,VNP46A3_A2026001,152,2.540414e-02,0.016233,0.028625,0.107953,43.568485,18.651375,0.000000,0,203,1.617113e-02,-0.051436,0.062009,-0.057833,-0.000183,-0.000563,1.243124,1.097133,2.339775,1.389521,0.078226,0.325332
TEMPO_RADT_L1_V04_20260228T012702Z_S015G04,12.595327,33.555275,-82.313477,112,1,VNP46A3_A2026001,152,2.540414e-02,0.016233,0.028625,0.107953,43.568485,18.852127,0.000000,0,0,3.084260e-02,0.008192,0.102859,0.013229,0.000766,0.007697,1.480031,1.122518,2.779869,1.468179,0.079458,0.362419
TEMPO_RADT_L1_V04_20260228T015047Z_S015G05,12.595327,33.501396,-88.145363,112,1,VNP46A3_A2026001,152,2.540414e-02,0.016233,0.028625,0.107953,43.568485,18.958157,0.000000,0,13,4.015778e-02,-0.011575,0.069611,-0.002254,0.001076,0.010050,1.100114,1.021527,1.999588,1.509461,0.081403,0.433759
TEMPO_RADT_L1_V04_20260228T102029Z_S001G01,12.595327,33.587517,-93.323982,113,1,VNP46A3_A2026001,173,-5.587783e-02,0.034730,0.043118,0.133978,38.121609,85.254929,0.000000,0,2,8.727898e-03,-0.005486,0.014872,-0.030578,0.000431,0.005191,0.800119,0.937779,1.390397,1.319641,0.080680,0.393433
TEMPO_RADT_L1_V04_20260228T104426Z_S001G02,12.595327,33.635757,-99.199394,112,1,VNP46A3_A2026001,173,-5.587783e-02,0.034730,0.043118,0.133978,38.121609,85.191208,0.000000,0,0,6.531576e-03,-0.016132,0.017012,-0.019776,0.000443,0.006410,0.788295,0.921565,1.363643,1.259454,0.078945,0.361310
