Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20240305T105433Z_S001G02,12.595327,33.613625,-98.042061,100,1,VNP46A3_A2024061,123,1.229912e-02,-0.013154,0.025468,0.095948,112.271332,77.226898,0.000000,0,114,5.984474e-03,0.006691,0.012860,0.034216,0.000763,0.010154,0.756014,0.899424,1.297578,1.119192,0.076324,0.301436
TEMPO_RADT_L1_V04_20240305T111545Z_S001G03,12.595327,33.700439,-103.321037,100,1,VNP46A3_A2024061,123,1.229912e-02,-0.013154,0.025468,0.095948,112.271332,77.391983,0.000000,0,0,1.143556e-02,0.038707,0.015319,0.074861,0.000723,0.012676,0.746166,0.882999,1.275195,1.126086,0.076921,0.313213
TEMPO_RADT_L1_V04_20240306T005531Z_S013G01,12.595327,34.197849,-62.845547,101,0,VNP46A3_A2024061,11,-3.507811e-02,0.027687,0.102904,0.719006,119.976303,169.457886,0.000000,0,4,4.301745e-03,0.001780,0.002833,0.005285,0.000185,0.001898,0.696895,0.825738,1.222875,1.044406,0.076136,0.306423
TEMPO_RADT_L1_V04_20240306T011656Z_S013G02,12.595327,33.944450,-68.994644,100,0,VNP46A3_A2024061,11,-3.507811e-02,0.027687,0.102904,0.719006,119.976303,170.255600,0.000000,0,0,4.003230e-03,0.003767,0.002380,0.004347,0.000130,0.002428,0.695098,0.812987,1.209703,1.020460,0.075419,0.301066
TEMPO_RADT_L1_V04_20240306T013808Z_S013G03,12.595327,33.759293,-74.677605,100,0,VNP46A3_A2024061,11,-3.507811e-02,0.027687,0.102904,0.719006,119.976303,170.736633,0.000000,0,0,-6.403411e-04,-0.001656,0.006805,-0.002315,0.000147,0.003559,0.720885,0.824448,1.258072,1.031923,0.075648,0.302005
TEMPO_RADT_L1_V04_20240306T103308Z_S001G01,12.595327,33.834759,-108.718498,101,1,VNP46A3_A2024061,57,-2.050960e-02,0.076371,0.049639,0.217559,125.231880,96.148026,0.000000,0,0,3.509190e-03,0.001434,0.005811,-0.003006,0.000130,0.002230,0.717120,0.831088,1.241235,1.060373,0.076162,0.311364
TEMPO_RADT_L1_V04_20240306T105433Z_S001G02,12.595327,34.059780,-114.554283,100,1,VNP46A3_A2024061,57,-2.050960e-02,0.076371,0.049639,0.217559,125.231880,96.742531,0.000000,0,2,4.651466e-03,0.001721,0.007266,0.004624,0.000154,0.002815,0.711474,0.834432,1.236128,1.048673,0.075995,0.302935
TEMPO_RADT_L1_V04_20240306T111545Z_S001G03,12.595327,34.349316,-120.797661,100,1,VNP46A3_A2024061,57,-2.050960e-02,0.076371,0.049639,0.217559,125.231880,97.700920,0.000000,0,0,6.242009e-03,0.004115,0.006194,0.010968,0.000156,0.003512,0.707828,0.834448,1.226425,1.069896,0.076557,0.312769
TEMPO_RADT_L1_V04_20240307T005503Z_S017G01,12.595327,33.613365,-80.032448,101,1,VNP46A3_A2024061,102,-4.691924e-02,0.009727,0.032559,0.080152,133.212723,159.386978,0.000000,0,84,5.974317e-03,0.005719,0.008769,0.014543,0.000166,0.002951,0.759390,0.877447,1.299983,1.114844,0.076431,0.312763
TEMPO_RADT_L1_V04_20240307T011628Z_S017G02,12.595327,33.539177,-85.332947,100,1,VNP46A3_A2024061,102,-4.691924e-02,0.009727,0.032559,0.080152,133.212723,159.258743,0.000000,0,4,8.018961e-03,0.012868,0.011490,0.016441,0.000140,0.004227,0.750273,0.856229,1.288798,1.074775,0.076023,0.305387
TEMPO_RADT_L1_V04_20240307T013740Z_S017G03,12.595327,33.515617,-90.501556,100,1,VNP46A3_A2024061,102,-4.691924e-02,0.009727,0.032559,0.080152,133.212723,159.177185,0.000000,0,0,1.123065e-02,-0.002257,0.014474,-0.005605,0.000126,0.004393,0.751064,0.864118,1.289238,1.087761,0.076000,0.307525
TEMPO_RADT_L1_V04_20240307T103308Z_S001G01,119.655609,37.880539,-116.214584,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,138.645111,108.852959,0.000000,29,3,-2.560351e-03,0.000998,-0.003124,-0.000115,-0.000037,0.001596,0.253644,0.338431,0.429727,0.471076,0.028340,0.134134
TEMPO_RADT_L1_V04_20240308T005625Z_S017G01,119.655609,37.361965,-88.021446,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,146.890121,142.620438,0.000000,0,6,-5.524934e-03,0.002047,-0.006823,-0.006230,0.000316,0.002091,0.301760,0.405139,0.489650,0.673598,0.032727,0.146499
TEMPO_RADT_L1_V04_20240308T103307Z_S001G01,119.655609,38.098110,-120.221497,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,152.466492,120.043526,0.000000,0,7,-3.242580e-03,-0.000920,-0.004202,0.001037,0.000187,0.001878,0.261101,0.370772,0.440642,0.496119,0.027089,0.128872
TEMPO_RADT_L1_V04_20240309T005557Z_S017G01,119.655609,37.366253,-95.931053,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,160.882584,122.678833,6620.000000,0,10,-1.432302e-02,-0.012258,-0.030779,-0.028391,0.000197,-0.000985,0.391281,0.817854,0.702071,1.297612,0.062529,0.164512
TEMPO_RADT_L1_V04_20240309T103305Z_S001G01,119.655609,38.241608,-122.631897,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,166.529465,128.556824,0.000000,0,2,-1.794968e-03,0.004102,-0.002917,0.004186,0.000442,0.003051,0.252067,0.343208,0.424990,0.497371,0.028571,0.148767
TEMPO_RADT_L1_V04_20240310T005529Z_S015G01,119.655609,37.344715,-88.023689,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,174.774124,114.681862,0.000000,0,10,-5.294464e-03,0.000850,-0.007297,-0.005360,0.000378,0.002854,0.292082,0.403932,0.483137,0.624213,0.031702,0.156836
TEMPO_RADT_L1_V04_20240310T103303Z_S001G01,119.655609,37.347332,-95.913582,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,177.522278,113.820755,0.000000,0,3,-2.384288e-03,0.001039,-0.003148,-0.001754,-0.000379,0.000137,0.291026,0.496065,0.476385,0.886105,0.039629,0.243395
TEMPO_RADT_L1_V04_20240311T005500Z_S017G01,119.655609,37.370804,-97.511421,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,170.140671,92.856529,18715.000000,0,6,-2.798903e-02,-0.017500,-0.044803,-0.054827,-0.003221,-0.004686,0.480744,0.697096,0.900157,1.193195,0.063349,0.188915
TEMPO_RADT_L1_V04_20240311T103300Z_S001G01,119.655609,37.908024,-116.208565,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,164.517868,130.938828,0.000000,0,4,-2.685094e-04,0.002384,-0.001086,0.004380,0.000441,0.002656,0.259745,0.374725,0.434540,0.589249,0.030038,0.176758
TEMPO_RADT_L1_V04_20240312T005432Z_S017G01,119.655609,37.356228,-95.943375,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,156.117294,79.809776,12352.000000,0,2,-1.271199e-02,-0.018605,-0.024177,-0.025900,-0.001041,-0.002229,0.380332,0.669153,0.685733,1.053217,0.056935,0.171265
TEMPO_RADT_L1_V04_20240312T103257Z_S001G01,119.655609,38.113537,-120.211891,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,150.516769,131.337784,0.000000,0,4,-1.966805e-03,0.002052,-0.002706,0.001805,0.000359,0.002430,0.265131,0.376436,0.442463,0.522600,0.027788,0.151100
TEMPO_RADT_L1_V04_20240313T005403Z_S014G01,119.655609,37.348827,-88.022652,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,142.275391,72.094849,0.000000,0,20,-6.752706e-03,-0.000343,-0.007343,-0.007091,-0.000007,0.002174,0.301909,0.400525,0.501397,0.603011,0.031543,0.140144
TEMPO_RADT_L1_V04_20240313T103253Z_S001G01,119.655609,38.256004,-122.629364,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,136.813416,127.119446,0.000000,0,4,-1.742806e-03,0.001843,-0.002029,0.002576,0.000196,0.001606,0.246324,0.319639,0.419151,0.435097,0.027011,0.133740
TEMPO_RADT_L1_V04_20240314T005335Z_S017G01,119.655609,37.368324,-97.511940,31,0,VNP46A3_A2024061,0,0,0.000000,NaN,NaN,128.822083,50.861679,23868.000000,0,83,-4.443443e-02,0.008567,-0.104038,-0.123585,-0.002974,0.009154,0.593687,0.798699,1.104869,1.290466,0.068048,0.175606
TEMPO_RADT_L1_V04_20240314T103248Z_S001G01,6.297664,33.577866,-93.277359,121,1,VNP46A3_A2024061,143,2.702547e-02,0.006740,0.038653,0.132997,123.526817,125.299599,0.000000,0,73,7.053425e-03,0.011809,0.014034,0.004164,-0.000089,0.000076,1.016946,1.181495,1.745357,1.471111,0.108263,0.420710
TEMPO_RADT_L1_V04_20240314T104538Z_S001G02,6.297664,33.631462,-99.562889,120,1,VNP46A3_A2024061,143,2.702547e-02,0.006740,0.038653,0.132997,123.526817,125.741165,0.000000,0,9,5.801497e-03,-0.010920,0.017084,-0.008185,-0.000010,0.001432,1.026882,1.201235,1.757719,1.484218,0.107161,0.414468
TEMPO_RADT_L1_V04_20240314T105827Z_S001G03,6.297664,33.751827,-105.970238,120,1,VNP46A3_A2024061,143,2.702547e-02,0.006740,0.038653,0.132997,123.526817,125.968651,0.000000,0,0,8.826919e-03,0.004899,0.011580,0.005812,0.000061,0.001404,1.003457,1.169504,1.720670,1.444713,0.107270,0.415285
TEMPO_RADT_L1_V04_20240314T111117Z_S001G04,6.297664,33.975067,-112.734406,120,1,VNP46A3_A2024061,143,2.702547e-02,0.006740,0.038653,0.132997,123.526817,125.925186,0.000000,0,2,1.113285e-02,0.011882,0.010479,0.014178,0.000176,0.001835,0.985702,1.167904,1.692714,1.444994,0.107171,0.417048
TEMPO_RADT_L1_V04_20240314T112407Z_S001G05,6.297664,34.299297,-120.090630,120,1,VNP46A3_A2024061,143,2.702547e-02,0.006740,0.038653,0.132997,123.526817,125.538994,0.000000,1,0,1.025891e-02,0.003153,0.008048,0.009766,0.000261,0.003067,0.980157,1.174913,1.692619,1.465636,0.107220,0.418462
TEMPO_RADT_L1_V04_20240315T005049Z_S017G01,6.297664,34.159729,-63.440117,121,1,VNP46A3_A2024061,111,-3.059866e-02,0.020835,0.033747,0.060376,115.840752,60.708244,0.000000,0,0,1.544122e-02,0.028411,0.006770,0.037923,0.000378,0.005399,0.972163,1.158377,1.692634,1.455009,0.107568,0.422417
TEMPO_RADT_L1_V04_20240315T010339Z_S017G02,6.297664,33.863289,-70.697144,120,1,VNP46A3_A2024061,111,-3.059866e-02,0.020835,0.033747,0.060376,115.840752,57.306751,0.000000,0,16,1.637992e-02,0.027730,0.007545,0.040724,0.000450,0.006253,0.971186,1.148323,1.682651,1.426276,0.107218,0.417254
TEMPO_RADT_L1_V04_20240315T011628Z_S017G03,6.297664,33.667484,-77.365921,120,1,VNP46A3_A2024061,111,-3.059866e-02,0.020835,0.033747,0.060376,115.840752,54.329788,0.000000,0,11,3.466419e-03,-0.002809,0.017134,0.014400,0.000387,0.006090,1.037206,1.193389,1.778719,1.474081,0.106985,0.417535
TEMPO_RADT_L1_V04_20240315T012918Z_S017G04,6.297664,33.550476,-83.730759,120,1,VNP46A3_A2024061,111,-3.059866e-02,0.020835,0.033747,0.060376,115.840752,51.576462,0.000000,0,220,2.194389e-03,-0.006790,0.020660,-0.008625,0.000068,0.000781,1.053271,1.202761,1.800801,1.480518,0.107244,0.417552
TEMPO_RADT_L1_V04_20240315T014208Z_S017G05,6.297664,33.510807,-89.942162,120,1,VNP46A3_A2024061,111,-3.059866e-02,0.020835,0.033747,0.060376,115.840752,48.937977,0.000000,0,719,1.149082e-02,-0.019740,0.018942,-0.054125,-0.000383,-0.008142,1.037037,1.195913,1.771415,1.493088,0.108863,0.421691
TEMPO_RADT_L1_V04_20240315T103243Z_S001G01,6.297664,33.577480,-93.280792,121,1,VNP46A3_A2024061,131,3.124216e-02,0.019130,0.041654,0.108618,110.723579,122.364761,0.000000,0,341,7.254217e-03,-0.011537,0.016804,-0.029711,-0.000088,-0.003864,1.019257,1.192670,1.752136,1.521568,0.108754,0.426256
TEMPO_RADT_L1_V04_20240315T104533Z_S001G02,6.297664,33.632412,-99.563789,120,1,VNP46A3_A2024061,131,3.124216e-02,0.019130,0.041654,0.108618,110.723579,122.136604,0.000000,0,53,6.401624e-03,-0.004375,0.016084,0.000850,0.000207,0.003156,1.020904,1.201866,1.750110,1.490471,0.107071,0.418356
TEMPO_RADT_L1_V04_20240315T105822Z_S001G03,6.297664,33.754234,-105.970825,120,1,VNP46A3_A2024061,131,3.124216e-02,0.019130,0.041654,0.108618,110.723579,121.673912,0.000000,0,15,7.418638e-03,0.004228,0.008860,0.009026,0.000310,0.003343,0.997110,1.168720,1.706972,1.446003,0.107237,0.418398
TEMPO_RADT_L1_V04_20240315T111112Z_S001G04,6.297664,33.976330,-112.737358,120,1,VNP46A3_A2024061,131,3.124216e-02,0.019130,0.041654,0.108618,110.723579,120.890450,0.000000,0,0,9.475743e-03,0.019033,0.008483,0.025806,0.000219,0.003826,0.985104,1.159882,1.701073,1.445312,0.107606,0.418813
TEMPO_RADT_L1_V04_20240315T112402Z_S001G05,6.297664,34.299728,-120.091377,120,1,VNP46A3_A2024061,131,3.124216e-02,0.019130,0.041654,0.108618,110.723579,119.689056,0.000000,0,2,9.848041e-03,0.008559,0.007941,0.016632,0.000127,0.003168,0.985131,1.173064,1.700516,1.495866,0.108526,0.426162
TEMPO_RADT_L1_V04_20240316T103237Z_S001G01,6.297664,33.570812,-93.310303,121,1,VNP46A3_A2024061,140,-6.030629e-03,0.013076,0.048668,0.110272,98.383148,118.146873,0.000000,0,20,5.604313e-03,0.010572,0.015643,0.011157,0.000192,0.002654,1.023415,1.180229,1.754726,1.517059,0.108448,0.432073
TEMPO_RADT_L1_V04_20240316T104527Z_S001G02,6.297664,33.624325,-99.594124,120,1,VNP46A3_A2024061,140,-6.030629e-03,0.013076,0.048668,0.110272,98.383148,117.334503,0.000000,0,274,7.371014e-03,-0.018933,0.014534,-0.032610,-0.000229,-0.002717,1.023129,1.210190,1.752769,1.512311,0.107326,0.423009
TEMPO_RADT_L1_V04_20240316T105816Z_S001G03,6.297664,33.745247,-105.996979,120,1,VNP46A3_A2024061,140,-6.030629e-03,0.013076,0.048668,0.110272,98.383148,116.288681,0.000000,0,5,9.896738e-03,0.004658,0.010105,0.006284,0.000218,0.002988,0.988914,1.167492,1.707886,1.450330,0.107529,0.418611
TEMPO_RADT_L1_V04_20240316T111106Z_S001G04,6.297664,33.968918,-112.753296,120,1,VNP46A3_A2024061,140,-6.030629e-03,0.013076,0.048668,0.110272,98.383148,114.896843,0.000000,0,9,9.399839e-03,0.015108,0.007420,0.020045,0.000138,0.003596,0.986778,1.161288,1.700282,1.457631,0.107225,0.420172
TEMPO_RADT_L1_V04_20240316T112356Z_S001G05,6.297664,34.292618,-120.099060,120,1,VNP46A3_A2024061,140,-6.030629e-03,0.013076,0.048668,0.110272,98.383148,113.045097,0.000000,0,5,1.042867e-02,0.008108,0.008644,0.016360,0.000241,0.003830,0.985658,1.180204,1.708418,1.515149,0.107875,0.433010
TEMPO_RADT_L1_V04_20240317T004952Z_S017G01,6.297664,34.178051,-63.421856,121,1,VNP46A3_A2024061,131,1.478987e-02,-0.005715,0.031870,0.064522,91.239433,35.908245,0.000000,0,0,1.635880e-02,0.022388,0.006659,0.019630,-0.000054,0.001571,0.986767,1.161252,1.729596,1.457706,0.107610,0.421919
TEMPO_RADT_L1_V04_20240317T010242Z_S017G02,6.297664,33.878513,-70.682854,120,1,VNP46A3_A2024061,131,1.478987e-02,-0.005715,0.031870,0.064522,91.239433,32.424686,0.000000,0,0,1.685141e-02,0.024754,0.006627,0.021916,-0.000009,0.002070,0.982997,1.154392,1.717650,1.434699,0.107413,0.416344
TEMPO_RADT_L1_V04_20240317T011531Z_S017G03,6.297664,33.679619,-77.356018,120,1,VNP46A3_A2024061,131,1.478987e-02,-0.005715,0.031870,0.064522,91.239433,29.396381,0.000000,0,0,5.593051e-03,-0.009356,0.015114,-0.006900,0.000079,0.001614,1.044559,1.198349,1.801715,1.479966,0.107562,0.416593
TEMPO_RADT_L1_V04_20240317T012821Z_S017G04,6.297664,33.561928,-83.721291,120,1,VNP46A3_A2024061,131,1.478987e-02,-0.005715,0.031870,0.064522,91.239433,26.617874,0.000000,0,5,-1.255837e-03,-0.004785,0.021786,-0.000169,0.000086,0.002157,1.076927,1.213466,1.843452,1.494396,0.107229,0.417434
TEMPO_RADT_L1_V04_20240317T014111Z_S017G05,6.297664,33.521313,-89.930443,120,1,VNP46A3_A2024061,131,1.478987e-02,-0.005715,0.031870,0.064522,91.239433,23.978552,0.000000,0,0,8.737992e-03,-0.003638,0.016737,0.000675,0.000212,0.001642,1.047866,1.190025,1.806051,1.495452,0.108517,0.418408
TEMPO_RADT_L1_V04_20240317T103231Z_S001G01,6.297664,33.576294,-93.312065,121,1,VNP46A3_A2024061,142,-1.636913e-02,0.007710,0.037446,0.086348,86.461777,113.090523,0.000000,0,753,9.657730e-03,-0.038460,0.011748,-0.081968,-0.000892,-0.011175,1.018022,1.235102,1.736974,1.550257,0.108121,0.427268
TEMPO_RADT_L1_V04_20240317T104521Z_S001G02,6.297664,33.630966,-99.596519,120,1,VNP46A3_A2024061,142,-1.636913e-02,0.007710,0.037446,0.086348,86.461777,111.791092,0.000000,0,4,5.871878e-03,0.007307,0.017060,0.020267,0.000427,0.005657,1.025061,1.196700,1.752978,1.487937,0.107620,0.420980
TEMPO_RADT_L1_V04_20240317T105810Z_S001G03,6.297664,33.753395,-106.001648,120,1,VNP46A3_A2024061,142,-1.636913e-02,0.007710,0.037446,0.086348,86.461777,110.268227,0.000000,0,0,7.922504e-03,0.014463,0.010593,0.024549,0.000520,0.005825,0.995765,1.170780,1.707894,1.447664,0.107166,0.416815
TEMPO_RADT_L1_V04_20240317T111100Z_S001G04,6.297664,33.978207,-112.756058,120,1,VNP46A3_A2024061,142,-1.636913e-02,0.007710,0.037446,0.086348,86.461777,108.391876,0.000000,2,4,8.737701e-03,0.015010,0.010059,0.025148,0.000227,0.004760,0.985790,1.164323,1.711703,1.452042,0.107422,0.419122
TEMPO_RADT_L1_V04_20240317T112350Z_S001G05,6.297664,34.304138,-120.100533,120,1,VNP46A3_A2024061,142,-1.636913e-02,0.007710,0.037446,0.086348,86.461777,106.027672,0.000000,0,4,1.024138e-02,0.008712,0.011245,0.022509,0.000424,0.005653,0.986705,1.182004,1.724371,1.481076,0.107389,0.424519
TEMPO_RADT_L1_V04_20240318T004924Z_S017G01,6.297664,34.161182,-63.448326,121,1,VNP46A3_A2024061,116,-3.176648e-02,0.019350,0.048791,0.100086,79.542946,24.467358,0.000000,0,0,1.849929e-02,0.017651,0.008094,0.017226,-0.000034,0.001657,1.008230,1.161456,1.773357,1.455314,0.107694,0.420248
TEMPO_RADT_L1_V04_20240318T010214Z_S017G02,6.297664,33.864895,-70.704391,120,1,VNP46A3_A2024061,116,-3.176648e-02,0.019350,0.048791,0.100086,79.542946,20.975300,0.000000,0,13,1.874195e-02,0.020183,0.008959,0.020074,-0.000039,0.002289,1.016883,1.167500,1.794620,1.441908,0.107101,0.417027
TEMPO_RADT_L1_V04_20240318T011503Z_S017G03,6.297664,33.667412,-77.372299,120,1,VNP46A3_A2024061,116,-3.176648e-02,0.019350,0.048791,0.100086,79.542946,17.971317,0.000000,0,0,4.536747e-03,-0.002057,0.014349,0.000289,0.000253,0.001610,1.073396,1.201801,1.860736,1.486190,0.107009,0.416428
TEMPO_RADT_L1_V04_20240318T012753Z_S017G04,6.297664,33.550678,-83.734627,120,1,VNP46A3_A2024061,116,-3.176648e-02,0.019350,0.048791,0.100086,79.542946,15.254290,0.000000,0,26,-3.463285e-03,-0.008444,0.020157,-0.003263,0.000225,0.002098,1.121815,1.210373,1.940265,1.490750,0.106976,0.415512
TEMPO_RADT_L1_V04_20240318T014043Z_S017G05,6.297664,33.509281,-89.946594,120,1,VNP46A3_A2024061,116,-3.176648e-02,0.019350,0.048791,0.100086,79.542946,12.730721,0.000000,0,70,8.348622e-03,-0.001626,0.019757,-0.003108,0.000264,0.000783,1.091115,1.198123,1.900288,1.491527,0.108047,0.416122
TEMPO_RADT_L1_V04_20240318T103224Z_S001G01,6.297664,33.575081,-93.321030,121,1,VNP46A3_A2024061,170,-2.539499e-02,0.015634,0.044638,0.095195,74.897697,107.553085,0.000000,0,9,4.857048e-03,0.002980,0.014691,0.004860,0.000194,0.001427,1.029752,1.189712,1.771296,1.514689,0.108780,0.426823
TEMPO_RADT_L1_V04_20240318T104514Z_S001G02,6.297664,33.629917,-99.608833,120,1,VNP46A3_A2024061,170,-2.539499e-02,0.015634,0.044638,0.095195,74.897697,105.857079,0.000000,0,69,5.750456e-03,-0.011448,0.017640,-0.011894,0.000052,0.000998,1.019977,1.206007,1.752318,1.498216,0.107555,0.416648
TEMPO_RADT_L1_V04_20240318T105803Z_S001G03,6.297664,33.751190,-106.018738,120,1,VNP46A3_A2024061,170,-2.539499e-02,0.015634,0.044638,0.095195,74.897697,103.951813,0.000000,0,0,9.894276e-03,0.008869,0.010714,0.009358,0.000144,0.002381,0.991207,1.168134,1.710718,1.446090,0.107527,0.416216
TEMPO_RADT_L1_V04_20240318T111053Z_S001G04,6.297664,33.974728,-112.781487,120,1,VNP46A3_A2024061,170,-2.539499e-02,0.015634,0.044638,0.095195,74.897697,101.688889,0.000000,0,2,1.030965e-02,0.011662,0.007980,0.013148,0.000022,0.002253,0.986025,1.168332,1.703792,1.454741,0.107110,0.418204
TEMPO_RADT_L1_V04_20240318T112343Z_S001G05,6.297664,34.299755,-120.138344,120,1,VNP46A3_A2024061,170,-2.539499e-02,0.015634,0.044638,0.095195,74.897697,98.917274,0.000000,0,0,1.142424e-02,0.009768,0.009899,0.014768,0.000112,0.002422,0.995665,1.185359,1.740964,1.498834,0.108362,0.425054
TEMPO_RADT_L1_V04_20240319T004856Z_S017G01,6.297664,34.162045,-63.452518,121,1,VNP46A3_A2024061,134,1.384775e-02,0.019722,0.035834,0.099846,68.156967,14.490311,0.000000,130,56,1.994009e-02,0.016239,0.007257,0.018300,-0.000244,0.001657,1.059332,1.200370,1.889909,1.527043,0.108979,0.424127
TEMPO_RADT_L1_V04_20240319T010146Z_S017G02,6.297664,33.866299,-70.712494,120,1,VNP46A3_A2024061,134,1.384775e-02,0.019722,0.035834,0.099846,68.156967,11.339149,0.000000,0,3,2.232869e-02,0.026128,0.013878,0.029453,-0.000022,0.002730,1.094002,1.180281,1.948256,1.471099,0.107568,0.417412
TEMPO_RADT_L1_V04_20240319T011435Z_S017G03,6.297664,33.670090,-77.383301,120,1,VNP46A3_A2024061,134,1.384775e-02,0.019722,0.035834,0.099846,68.156967,8.937066,0.000000,0,222,1.281406e-02,-0.014744,0.027643,-0.025686,-0.000132,-0.002166,1.164584,1.240029,2.063706,1.533847,0.107476,0.415332
TEMPO_RADT_L1_V04_20240319T012725Z_S017G04,6.297664,33.556065,-83.746140,120,1,VNP46A3_A2024061,134,1.384775e-02,0.019722,0.035834,0.099846,68.156967,7.297357,0.000000,0,62,7.114992e-04,-0.001340,0.028447,-0.000977,0.000098,0.001129,1.209314,1.232309,2.128814,1.527338,0.107514,0.416563
TEMPO_RADT_L1_V04_20240319T014015Z_S017G05,6.297664,33.514523,-89.957695,120,1,VNP46A3_A2024061,134,1.384775e-02,0.019722,0.035834,0.099846,68.156967,6.637647,0.000000,0,5,8.373484e-03,-0.002438,0.021074,0.007802,0.000640,0.002195,1.135766,1.222867,2.001579,1.542101,0.108895,0.420939
TEMPO_RADT_L1_V04_20240319T103217Z_S001G01,6.297664,33.580395,-93.325653,121,1,VNP46A3_A2024061,169,1.758837e-02,0.015391,0.044621,0.059318,63.616299,101.772003,0.000000,0,0,5.751873e-03,-0.008044,0.016521,-0.008402,0.000084,0.000895,1.038692,1.202083,1.785506,1.550358,0.109014,0.428880
TEMPO_RADT_L1_V04_20240319T104507Z_S001G02,6.297664,33.636860,-99.611069,120,1,VNP46A3_A2024061,169,1.758837e-02,0.015391,0.044621,0.059318,63.616299,99.761520,0.000000,0,2,5.733613e-03,-0.006251,0.018508,-0.004435,0.000045,0.001169,1.031170,1.204324,1.762062,1.500938,0.107657,0.419245
TEMPO_RADT_L1_V04_20240319T105756Z_S001G03,6.297664,33.759609,-106.023811,120,1,VNP46A3_A2024061,169,1.758837e-02,0.015391,0.044621,0.059318,63.616299,97.553215,0.000000,0,0,1.057743e-02,0.016234,0.011933,0.014942,0.000085,0.001232,0.997600,1.166465,1.718145,1.444088,0.107423,0.414300
TEMPO_RADT_L1_V04_20240319T111046Z_S001G04,6.297664,33.982014,-112.790619,120,1,VNP46A3_A2024061,169,1.758837e-02,0.015391,0.044621,0.059318,63.616299,94.990242,0.000000,0,5,1.030786e-02,0.011531,0.008582,0.011618,0.000110,0.000747,0.983337,1.172153,1.702893,1.471545,0.107903,0.420459
TEMPO_RADT_L1_V04_20240319T112336Z_S001G05,6.297664,34.307064,-120.151924,120,1,VNP46A3_A2024061,169,1.758837e-02,0.015391,0.044621,0.059318,63.616299,91.906685,0.000000,0,2,1.169883e-02,0.009585,0.008754,0.014487,0.000028,0.002120,0.997992,1.181986,1.740940,1.516986,0.108807,0.428188
TEMPO_RADT_L1_V04_20240320T004828Z_S013G01,6.297664,34.170650,-63.449749,121,1,VNP46A3_A2024061,155,2.396232e-02,0.029172,0.032413,0.049641,57.010632,10.041279,0.000000,0,274,2.407231e-02,0.004710,0.016610,-0.012648,-0.000218,-0.003425,1.199518,1.233503,2.183688,1.560905,0.107873,0.421563
TEMPO_RADT_L1_V04_20240320T010118Z_S013G02,6.297664,33.872993,-70.713562,120,1,VNP46A3_A2024061,155,2.396232e-02,0.029172,0.032413,0.049641,57.010632,9.769794,0.000000,0,58,3.431732e-02,0.026710,0.040513,0.025467,0.000063,0.001698,1.187273,1.226987,2.158638,1.525555,0.107708,0.415943
TEMPO_RADT_L1_V04_20240320T011407Z_S013G03,6.297664,33.678028,-77.384903,120,1,VNP46A3_A2024061,155,2.396232e-02,0.029172,0.032413,0.049641,57.010632,10.666518,0.000000,0,4,1.092485e-02,0.010467,0.028044,0.015084,0.000146,0.002573,1.184695,1.227435,2.088361,1.514042,0.106899,0.412767
TEMPO_RADT_L1_V04_20240320T012657Z_S013G04,6.297664,33.560890,-83.751404,120,1,VNP46A3_A2024061,155,2.396232e-02,0.029172,0.032413,0.049641,57.010632,12.223842,0.000000,0,4,-2.107311e-03,-0.008043,0.026578,0.000727,0.000154,0.002201,1.182194,1.252980,2.068405,1.554391,0.107412,0.416837
TEMPO_RADT_L1_V04_20240320T013947Z_S013G05,6.297664,33.520199,-89.966118,120,1,VNP46A3_A2024061,155,2.396232e-02,0.029172,0.032413,0.049641,57.010632,14.154664,0.000000,0,0,1.341229e-02,-0.001828,0.027780,0.007712,0.000308,0.002713,1.170854,1.245616,2.061126,1.558907,0.108269,0.416445
TEMPO_RADT_L1_V04_20240320T103209Z_S001G01,6.297664,33.577679,-93.319382,121,1,VNP46A3_A2024061,143,-1.681310e-04,0.020535,0.051558,0.114151,52.542973,95.930191,0.000000,0,0,5.545608e-03,0.001462,0.015403,-0.000985,0.000079,-0.000266,1.039376,1.193152,1.784262,1.509959,0.108433,0.424191
